date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:13:11	6786/6786	U-----	200	untouched ('')	text/javascript	date:Fri,%2025%20Oct%202019%2015:04:08%20GMT	http://benoitbossy.ch/js/vendor/jquery.smoothState.js	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/js/vendor/jquery.smoothState.js	(from http://benoitbossy.ch/)
11:13:17	73848/73848	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Oct%202019%2015:04:07%20GMT	http://benoitbossy.ch/img/skySport/modules/match5.png	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/img/skySport/modules/match5.png	(from http://benoitbossy.ch/skysport.html)
11:13:17	8155/8155	U-----	200	untouched ('')	text/javascript	date:Fri,%2025%20Oct%202019%2015:04:08%20GMT	http://benoitbossy.ch/js/vendor/wow.min.js	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/js/vendor/wow.min.js	(from http://benoitbossy.ch/)
11:13:25	95844/95844	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Oct%202019%2015:04:07%20GMT	http://benoitbossy.ch/img/skySport/modules/match6.png	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/img/skySport/modules/match6.png	(from http://benoitbossy.ch/skysport.html)
11:13:26	2738/2738	U-----	200	untouched ('')	text/javascript	date:Fri,%2025%20Oct%202019%2015:04:08%20GMT	http://benoitbossy.ch/js/vendor/marquee3k.js	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/js/vendor/marquee3k.js	(from http://benoitbossy.ch/)
11:13:30	48768/48768	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Oct%202019%2015:04:08%20GMT	http://benoitbossy.ch/img/skySport/modules/match7.png	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/img/skySport/modules/match7.png	(from http://benoitbossy.ch/skysport.html)
11:13:30	556990/556990	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202019%2015:03:58%20GMT	http://benoitbossy.ch/img/me.jpg	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/img/me.jpg	(from http://benoitbossy.ch/about.html)
11:13:30	20206/20206	U-----	200	untouched ('')	text/javascript	date:Fri,%2025%20Oct%202019%2015:04:09%20GMT	http://benoitbossy.ch/js/vendor/horizontal-scroll.js	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/js/vendor/horizontal-scroll.js	(from http://benoitbossy.ch/)
11:13:31	916/916	U-----	200	untouched ('')	text/javascript	date:Fri,%2025%20Oct%202019%2015:04:09%20GMT	http://benoitbossy.ch/js/vendor/jquery.toasty.js	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/js/vendor/jquery.toasty.js	(from http://benoitbossy.ch/)
11:13:49	5594/5594	U-----	200	untouched ('')	application/javascript	etag:W/%2215da-bT4RF04iZo5p3yNuXEVCFo98v+w%22	https://unpkg.com/imagesloaded@4.1.4/imagesloaded.pkgd.min.js	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/unpkg.com/imagesloaded@4.1.4/imagesloaded.pkgd.min.js	(from http://benoitbossy.ch/)
11:13:49	527/527	U-----	200	untouched ('')	text/javascript	date:Fri,%2025%20Oct%202019%2015:04:09%20GMT	http://benoitbossy.ch/js/vendor/charming.min.js	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/js/vendor/charming.min.js	(from http://benoitbossy.ch/)
11:13:50	115897/115897	U-----	200	untouched ('')	application/javascript	etag:W/%225c7ad66a-1c4b9%22	https://cdnjs.cloudflare.com/ajax/libs/gsap/2.1.2/TweenMax.min.js	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/cdnjs.cloudflare.com/ajax/libs/gsap/2.1.2/TweenMax.min.js	(from http://benoitbossy.ch/)
11:13:50	5277/5277	U-----	200	untouched ('')	text/javascript	date:Fri,%2025%20Oct%202019%2015:04:08%20GMT	http://benoitbossy.ch/js/main.js	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/js/main.js	(from http://benoitbossy.ch/)
11:13:51	18662/18662	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2015%20Aug%202020%2011:13:50%20GMT	https://player.vimeo.com/api/player.js	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/player.vimeo.com/api/player.js	(from http://benoitbossy.ch/skysport.html)
11:14:00	339684/339684	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202019%2015:04:01%20GMT	http://benoitbossy.ch/img/skySport/4.jpg	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/img/skySport/4.jpg	(from http://benoitbossy.ch/skysport.html)
11:14:00	320675/320675	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202019%2015:04:01%20GMT	http://benoitbossy.ch/img/skySport/5.jpg	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/img/skySport/5.jpg	(from http://benoitbossy.ch/skysport.html)
11:14:01	338972/338972	U-----	200	untouched ('')	application/vnd.ms-fontobject	date:Fri,%2025%20Oct%202019%2015:03:58%20GMT	http://benoitbossy.ch/fonts/EuclidFlex-Regular.eot	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/fonts/EuclidFlex-Regular.eot	(from http://benoitbossy.ch/css/main.css)
11:14:01	338972/338972	U-----	200	untouched ('')	application/vnd.ms-fontobject	date:Fri,%2025%20Oct%202019%2015:03:58%20GMT	http://benoitbossy.ch/fonts/EuclidFlex-Regular.eot?	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/fonts/EuclidFlex-Regulard41d.eot	(from http://benoitbossy.ch/css/main.css)
11:14:01	2017801/2017801	U-----	200	untouched ('OK')	image/svg+xml	date:Fri,%2025%20Oct%202019%2015:03:57%20GMT	http://benoitbossy.ch/fonts/EuclidFlex-Regular.svg	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/fonts/EuclidFlex-Regular.svg	(from http://benoitbossy.ch/css/main.css)
11:14:02	338788/338788	U-----	200	untouched ('')	font/ttf	date:Fri,%2025%20Oct%202019%2015:03:58%20GMT	http://benoitbossy.ch/fonts/EuclidFlex-Regular.ttf	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/fonts/EuclidFlex-Regular.ttf	(from http://benoitbossy.ch/css/main.css)
11:14:19	45958/45958	U-----	200	untouched ('')	text/javascript	date:Thu,%2004%20Jun%202020%2023:38:14%20GMT	https://www.google-analytics.com/analytics.js	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/www.google-analytics.com/analytics.js	(from http://benoitbossy.ch/)
11:14:20	147820/147820	U-----	200	untouched ('')	font/woff	date:Fri,%2025%20Oct%202019%2015:03:57%20GMT	http://benoitbossy.ch/fonts/EuclidFlex-Regular.woff	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/fonts/EuclidFlex-Regular.woff	(from http://benoitbossy.ch/css/main.css)
11:14:41	390927/390927	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202019%2015:04:02%20GMT	http://benoitbossy.ch/img/skySport/6.jpg	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/img/skySport/6.jpg	(from http://benoitbossy.ch/skysport.html)
11:14:41	88272/88272	U-----	200	untouched ('')	font/woff2	date:Fri,%2025%20Oct%202019%2015:03:57%20GMT	http://benoitbossy.ch/fonts/EuclidFlex-Regular.woff2	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/fonts/EuclidFlex-Regular.woff2	(from http://benoitbossy.ch/css/main.css)
11:14:45	308478/308478	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202019%2015:04:06%20GMT	http://benoitbossy.ch/img/strecke/1.jpg	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/img/strecke/1.jpg	(from http://benoitbossy.ch/strecke.html)
11:14:45	30280/30280	U-----	200	untouched ('')	font/otf	date:Fri,%2025%20Oct%202019%2015:03:57%20GMT	http://benoitbossy.ch/fonts/EuclidFlexTrial-Bold.otf	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/fonts/EuclidFlexTrial-Bold.otf	(from http://benoitbossy.ch/css/main.css)
11:14:58	386895/386895	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202019%2015:04:06%20GMT	http://benoitbossy.ch/img/strecke/2.jpg	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/img/strecke/2.jpg	(from http://benoitbossy.ch/strecke.html)
11:14:58	18400/18400	U-----	200	untouched ('')	image/png	date:Fri,%2025%20Oct%202019%2015:03:59%20GMT	http://benoitbossy.ch/img/loading.png	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/img/loading.png	(from http://benoitbossy.ch/css/main.css)
11:15:54	586422/586422	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202019%2015:04:06%20GMT	http://benoitbossy.ch/img/strecke/3.jpg	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/img/strecke/3.jpg	(from http://benoitbossy.ch/strecke.html)
11:15:54	430160/430160	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202019%2015:04:06%20GMT	http://benoitbossy.ch/img/strecke/5.jpg	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/img/strecke/5.jpg	(from http://benoitbossy.ch/strecke.html)
11:15:54	83095/83095	U-----	200	untouched ('')	image/png	date:Fri,%2025%20Oct%202019%2015:03:59%20GMT	http://benoitbossy.ch/img/drop.png	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/img/drop.png	(from http://benoitbossy.ch/about.html)
11:15:55	22306/22306	U-----	200	untouched ('')	application/pdf	date:Fri,%2025%20Oct%202019%2015:03:57%20GMT	http://benoitbossy.ch/documents/benoit_bossy_cv.pdf	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/documents/benoit_bossy_cv.pdf	(from http://benoitbossy.ch/about.html)
11:15:55	889/889	U-----	200	untouched ('OK')	image/svg+xml	date:Fri,%2025%20Oct%202019%2015:03:58%20GMT	http://benoitbossy.ch/img/arrow.svg	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/img/arrow.svg	(from http://benoitbossy.ch/skysport.html)
11:15:56	307800/307800	U-----	200	untouched ('')	image/jpeg	date:Fri,%2025%20Oct%202019%2015:04:02%20GMT	http://benoitbossy.ch/img/skySport/1.jpg	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/img/skySport/1.jpg	(from http://benoitbossy.ch/skysport.html)
11:16:14	584372/584372	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202019%2015:04:05%20GMT	http://benoitbossy.ch/img/strecke/4.jpg	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/img/strecke/4.jpg	(from http://benoitbossy.ch/strecke.html)
11:16:15	171885/171885	U-----	200	untouched ('')	image/png	date:Fri,%2025%20Oct%202019%2015:04:02%20GMT	http://benoitbossy.ch/img/skySport/3.png	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/img/skySport/3.png	(from http://benoitbossy.ch/skysport.html)
11:16:28	206487/206487	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202019%2015:04:01%20GMT	http://benoitbossy.ch/img/hokusai/1.jpg	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/img/hokusai/1.jpg	(from http://benoitbossy.ch/hokusai.html)
11:16:28	44748/44748	U-----	200	untouched ('')	image/png	date:Fri,%2025%20Oct%202019%2015:04:07%20GMT	http://benoitbossy.ch/img/skySport/modules/match1.png	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/img/skySport/modules/match1.png	(from http://benoitbossy.ch/skysport.html)
11:16:37	618686/618686	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202019%2015:04:06%20GMT	http://benoitbossy.ch/img/strecke/6.jpg	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/img/strecke/6.jpg	(from http://benoitbossy.ch/strecke.html)
11:16:37	92719/92719	U-----	200	untouched ('')	image/png	date:Fri,%2025%20Oct%202019%2015:04:07%20GMT	http://benoitbossy.ch/img/skySport/modules/match2.png	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/img/skySport/modules/match2.png	(from http://benoitbossy.ch/skysport.html)
11:17:04	302867/302867	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202019%2015:04:01%20GMT	http://benoitbossy.ch/img/hokusai/3.jpg	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/img/hokusai/3.jpg	(from http://benoitbossy.ch/hokusai.html)
11:17:04	53028/53028	U-----	200	untouched ('')	image/png	date:Fri,%2025%20Oct%202019%2015:04:07%20GMT	http://benoitbossy.ch/img/skySport/modules/match3.png	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/img/skySport/modules/match3.png	(from http://benoitbossy.ch/skysport.html)
11:17:04	69662/69662	U-----	200	untouched ('')	image/png	date:Fri,%2025%20Oct%202019%2015:04:07%20GMT	http://benoitbossy.ch/img/skySport/modules/match4.png	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/img/skySport/modules/match4.png	(from http://benoitbossy.ch/skysport.html)
11:17:44	470752/470752	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202019%2015:04:00%20GMT	http://benoitbossy.ch/img/hokusai/4.jpg	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/img/hokusai/4.jpg	(from http://benoitbossy.ch/hokusai.html)
11:17:48	266418/266418	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202019%2015:04:04%20GMT	http://benoitbossy.ch/img/blade/1.jpg	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/img/blade/1.jpg	(from http://benoitbossy.ch/blade.html)
11:17:50	451427/451427	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202019%2015:04:00%20GMT	http://benoitbossy.ch/img/hokusai/5.jpg	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/img/hokusai/5.jpg	(from http://benoitbossy.ch/hokusai.html)
11:18:14	866389/866389	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202019%2015:04:00%20GMT	http://benoitbossy.ch/img/hokusai/2.jpg	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/img/hokusai/2.jpg	(from http://benoitbossy.ch/hokusai.html)
11:18:16	200506/200506	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202019%2015:04:03%20GMT	http://benoitbossy.ch/img/blade/2.jpg	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/img/blade/2.jpg	(from http://benoitbossy.ch/blade.html)
11:19:04	472701/472701	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202019%2015:04:04%20GMT	http://benoitbossy.ch/img/blade/3.jpg	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/img/blade/3.jpg	(from http://benoitbossy.ch/blade.html)
11:19:25	421869/421869	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202019%2015:04:03%20GMT	http://benoitbossy.ch/img/blade/6.jpg	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/img/blade/6.jpg	(from http://benoitbossy.ch/blade.html)
11:19:55	314561/314561	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202019%2015:04:05%20GMT	http://benoitbossy.ch/img/skyShow/1.jpg	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/img/skyShow/1.jpg	(from http://benoitbossy.ch/skyshow.html)
11:21:33	604126/604126	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202019%2015:04:05%20GMT	http://benoitbossy.ch/img/skyShow/3.jpg	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/img/skyShow/3.jpg	(from http://benoitbossy.ch/skyshow.html)
11:21:43	1451078/1451078	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202019%2015:04:03%20GMT	http://benoitbossy.ch/img/blade/4.jpg	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/img/blade/4.jpg	(from http://benoitbossy.ch/blade.html)
11:22:02	1416155/1416155	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202019%2015:04:03%20GMT	http://benoitbossy.ch/img/blade/5.jpg	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/img/blade/5.jpg	(from http://benoitbossy.ch/blade.html)
11:22:15	195078/195078	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202019%2015:04:04%20GMT	http://benoitbossy.ch/img/skyShow/5.jpg	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/img/skyShow/5.jpg	(from http://benoitbossy.ch/skyshow.html)
11:22:19	1572/1572	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Oct%202019%2015:03:53%20GMT	http://benoitbossy.ch/fonts/bar.h	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/fonts/bar.25.delayed	(from http://benoitbossy.ch/fonts/EuclidFlex-Regular.svg)
11:22:19	1572/1572	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Oct%202019%2015:03:53%20GMT	http://benoitbossy.ch/fonts/bar.t	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/fonts/bar.t	(from http://benoitbossy.ch/fonts/EuclidFlex-Regular.svg)
11:22:24	1124232/1124232	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202019%2015:04:05%20GMT	http://benoitbossy.ch/img/skyShow/2.jpg	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/img/skyShow/2.jpg	(from http://benoitbossy.ch/skyshow.html)
11:22:27	189348/189348	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202019%2015:04:04%20GMT	http://benoitbossy.ch/img/skyShow/6.jpg	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/img/skyShow/6.jpg	(from http://benoitbossy.ch/skyshow.html)
11:22:38	630941/630941	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202019%2015:04:04%20GMT	http://benoitbossy.ch/img/skyShow/4.jpg	C:/Mes%20Sites%20Web/http___benoitbossy.ch_/benoitbossy.ch/img/skyShow/4.jpg	(from http://benoitbossy.ch/skyshow.html)
